Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría,origen
628653,2026-06-02 23:01:05.425,TVSG-48474,Online,1,OSA,TVS,TVSG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628654,2026-06-03 09:50:03.816,TVSC-31110,Online,1,HIR,TVS,TVSC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628655,2026-06-03 16:28:36.772,TREC-33239,Online,1,OSA,TRE,TREC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628656,2026-06-03 17:36:29.951,VJGA-63405,Online,1,TOK,VJG,VJGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628657,2026-06-04 01:41:27.142,PCTC-82433,Online,2,CHI,PCT,PCTC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628658,2026-06-04 03:51:54.060,VALC-77528,Online,3,TOK,VAL,VALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628659,2026-06-04 09:56:32.903,VALD-50052,Tienda,2,KAW,VAL,VALD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628660,2026-06-04 17:22:24.191,VALC-36991,Tienda,2,OSA,VAL,VALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628661,2026-06-05 03:13:06.920,HINC-50077,Tienda,1,HIR,HIN,HINC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628662,2026-06-05 12:20:39.099,JUGB-13712,Tienda,1,YOK,JUG,JUGB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628663,2026-06-05 20:33:14.317,ELEF-50722,Online,1,YOK,ELE,ELEF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628664,2026-06-06 02:14:43.046,HIND-78250,Online,1,FUK,HIN,HIND,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628665,2026-06-06 03:51:38.999,PCTG-55933,Online,1,TOK,PCT,PCTG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628666,2026-06-06 14:36:52.213,VALA-66912,Online,1,TOK,VAL,VALA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628667,2026-06-06 22:14:32.388,EAGA-99524,Online,1,OSA,EAG,EAGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628668,2026-06-06 22:20:52.577,PMUB-42684,Online,1,TOK,PMU,PMUB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628669,2026-06-07 08:56:02.996,CAME-79427,Online,1,FUK,CAM,CAME,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628670,2026-06-07 15:43:27.675,EAGA-73172,Online,1,KYO,EAG,EAGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628671,2026-06-08 03:30:42.203,PCTA-60986,Online,1,KAW,PCT,PCTA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628672,2026-06-08 13:14:14.853,PMUE-20159,Online,1,YOK,PMU,PMUE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628673,2026-06-08 22:47:10.894,EAGC-76430,Online,1,OSA,EAG,EAGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628674,2026-06-09 01:05:26.419,TCLA-76964,Tienda,2,OSA,TCL,TCLA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628675,2026-06-09 08:35:46.737,TCLB-94347,Online,1,OSA,TCL,TCLB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628676,2026-06-09 13:17:42.671,PMUB-42684,Online,1,TOK,PMU,PMUB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628677,2026-06-09 23:13:25.509,HINA-51521,Online,1,TOK,HIN,HINA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628678,2026-06-10 03:57:42.111,VALB-23835,Online,3,TOK,VAL,VALB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628679,2026-06-10 07:52:57.274,ELEA-46113,Online,1,NAO,ELE,ELEA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628680,2026-06-10 14:10:49.594,PMUB-71172,Online,1,OSA,PMU,PMUB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628681,2026-06-10 21:40:05.681,EAGA-33096,Tienda,2,KYO,EAG,EAGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628682,2026-06-10 23:06:48.358,EAGA-77205,Online,1,TOK,EAG,EAGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628683,2026-06-11 00:55:58.924,TVSC-76915,Online,1,TOK,TVS,TVSC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628684,2026-06-11 05:51:04.972,DEPC-46624,Online,1,NAA,DEP,DEPC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628685,2026-06-11 11:14:10.601,JUGC-29874,Online,1,TOK,JUG,JUGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628686,2026-06-11 20:46:08.311,ELEC-63932,Tienda,1,TOK,ELE,ELEC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628687,2026-06-11 23:49:08.507,CAMG-32626,Online,2,TOK,CAM,CAMG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628688,2026-06-12 01:16:40.829,TREA-16083,Online,3,KOB,TRE,TREA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628689,2026-06-12 06:44:27.818,TVSH-24340,Online,2,HIR,TVS,TVSH,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628690,2026-06-12 13:54:44.123,TVSC-14729,Tienda,1,TOK,TVS,TVSC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628691,2026-06-13 01:09:20.737,PMUE-20159,Online,1,NAA,PMU,PMUE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628692,2026-06-13 09:52:22.238,ELEF-82487,Online,1,TOK,ELE,ELEF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628693,2026-06-13 20:54:49.182,PCTC-97328,Online,2,TOK,PCT,PCTC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628694,2026-06-14 07:33:15.463,SALB-11736,Online,1,OSA,SAL,SALB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628695,2026-06-14 19:13:26.164,VJGA-97433,Online,1,TOK,VJG,VJGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628696,2026-06-14 22:09:44.489,JUGB-10505,Tienda,2,KYO,JUG,JUGB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628697,2026-06-15 05:43:48.563,SVSB-65802,Online,3,CHI,SVS,SVSB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628698,2026-06-15 13:17:04.883,CAMG-19700,Online,1,OSA,CAM,CAMG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628699,2026-06-15 19:18:17.035,TVSF-59761,Online,1,TOK,TVS,TVSF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628700,2026-06-15 23:25:46.175,JUGC-55410,Online,1,OSA,JUG,JUGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628701,2026-06-16 03:09:34.260,DEPC-53900,Online,1,TOK,DEP,DEPC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628702,2026-06-16 03:59:42.964,CAMF-10559,Online,1,TOK,CAM,CAMF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628703,2026-06-16 08:12:26.251,TVSB-24886,Online,1,TOK,TVS,TVSB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628704,2026-06-16 14:57:59.565,TVSC-95263,Online,1,TOK,TVS,TVSC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628705,2026-06-17 00:13:40.515,HINC-81170,Online,1,KYO,HIN,HINC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628706,2026-06-17 10:26:28.868,TVSA-94757,Online,1,OSA,TVS,TVSA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628707,2026-06-17 20:50:37.875,TVSE-27348,Online,1,YOK,TVS,TVSE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628708,2026-06-17 23:43:32.856,TREA-34304,Online,1,YOK,TRE,TREA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628709,2026-06-18 01:35:33.945,SALA-13420,Tienda,1,TOK,SAL,SALA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628710,2026-06-18 07:43:59.337,TCLB-22760,Online,1,TOK,TCL,TCLB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628711,2026-06-18 17:06:45.484,VJGA-77269,Online,1,KAW,VJG,VJGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628712,2026-06-19 02:30:11.910,SVSC-74209,Tienda,1,TOK,SVS,SVSC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628713,2026-06-19 02:55:36.983,JUGB-71287,Online,1,KYO,JUG,JUGB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628714,2026-06-19 06:36:16.491,VALD-50052,Tienda,1,TOK,VAL,VALD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628715,2026-06-19 17:35:09.358,PCTG-94398,Online,1,YOK,PCT,PCTG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628716,2026-06-20 02:17:19.505,PMUE-52590,Online,1,OSA,PMU,PMUE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628717,2026-06-20 06:35:37.808,TVSH-63112,Online,3,NAO,TVS,TVSH,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628718,2026-06-20 09:00:20.644,AUDC-77489,Online,1,TOK,AUD,AUDC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628719,2026-06-20 14:02:52.152,DEPA-93535,Online,2,SAP,DEP,DEPA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628720,2026-06-20 18:02:38.414,PCTD-11136,Online,1,YOK,PCT,PCTD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628721,2026-06-20 22:06:03.497,DEPB-29285,Online,1,KOB,DEP,DEPB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628722,2026-06-20 23:57:18.568,VALD-50076,Online,1,KYO,VAL,VALD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628723,2026-06-21 10:42:55.019,PCTA-15104,Online,1,TOK,PCT,PCTA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628724,2026-06-21 22:02:14.529,TVSF-52972,Online,1,YOK,TVS,TVSF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628725,2026-06-22 00:51:31.736,SALC-14541,Online,1,OSA,SAL,SALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628726,2026-06-22 06:56:29.471,AUDD-31740,Online,1,CHI,AUD,AUDD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628727,2026-06-22 12:41:43.383,ELEE-71242,Online,3,OSA,ELE,ELEE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628728,2026-06-22 21:14:40.091,AUDF-48133,Tienda,3,OSA,AUD,AUDF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628729,2026-06-22 21:53:09.728,SALD-19802,Online,1,KYO,SAL,SALD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628730,2026-06-22 22:34:47.948,VALC-46045,Online,1,TOK,VAL,VALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628731,2026-06-23 09:20:08.142,ELEB-19207,Tienda,1,TOK,ELE,ELEB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628732,2026-06-23 10:47:41.531,VALC-29478,Online,1,NAO,VAL,VALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628733,2026-06-23 13:11:25.187,PCTE-43854,Online,3,OSA,PCT,PCTE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628734,2026-06-23 17:04:20.064,PMUA-36320,Online,1,YOK,PMU,PMUA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628735,2026-06-24 02:54:03.575,DEPB-31559,Online,1,KOB,DEP,DEPB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628736,2026-06-24 06:53:08.503,ELEA-52753,Online,1,TOK,ELE,ELEA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628737,2026-06-24 17:10:04.976,ELEG-76662,Online,1,NAO,ELE,ELEG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628738,2026-06-24 21:18:24.906,EAGA-94103,Tienda,1,TOK,EAG,EAGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628739,2026-06-25 04:59:02.872,AUDA-62454,Online,1,SEN,AUD,AUDA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628740,2026-06-25 05:13:00.022,CAMB-51587,Online,1,KOB,CAM,CAMB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628741,2026-06-25 13:13:31.950,ELEB-38060,Tienda,1,TOK,ELE,ELEB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628742,2026-06-26 00:28:12.988,ELEF-63029,Online,1,TOK,ELE,ELEF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628743,2026-06-26 10:41:03.164,SALD-51207,Online,1,OSA,SAL,SALD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628744,2026-06-26 15:54:21.184,TVSB-19363,Online,1,FUK,TVS,TVSB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628745,2026-06-26 22:55:49.406,PMUD-10934,Online,2,YOK,PMU,PMUD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628746,2026-06-27 04:43:07.250,TCLB-94347,Tienda,1,OSA,TCL,TCLB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628747,2026-06-27 12:45:14.270,ELEC-73629,Online,1,OSA,ELE,ELEC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628748,2026-06-27 13:37:29.042,PCTB-11336,Online,1,YOK,PCT,PCTB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628749,2026-06-27 20:44:11.025,JUGB-60734,Online,1,TOK,JUG,JUGB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628750,2026-06-28 03:53:36.955,AUDF-48133,Online,1,SEN,AUD,AUDF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628751,2026-06-28 15:35:08.989,HINC-99639,Online,1,OSA,HIN,HINC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628752,2026-06-29 00:03:58.455,CAME-10194,Online,2,TOK,CAM,CAME,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628753,2026-06-29 04:06:20.695,AUDF-36007,Online,1,HIR,AUD,AUDF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628754,2026-06-29 10:22:45.893,CAMD-15276,Online,1,TOK,CAM,CAMD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628755,2026-06-29 12:52:57.053,VALA-34736,Online,1,OSA,VAL,VALA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628756,2026-06-29 20:02:01.264,AUDA-42282,Online,3,YOK,AUD,AUDA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628757,2026-06-30 05:30:28.644,CAMG-38874,Online,3,NAO,CAM,CAMG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628758,2026-06-30 16:05:30.681,HOGA-10195,Online,1,TOK,HOG,HOGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628759,2026-07-01 01:38:48.971,CAME-54202,Online,2,TOK,CAM,CAME,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628760,2026-07-01 13:14:26.935,TVSH-94394,Online,1,TOK,TVS,TVSH,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628761,2026-07-01 22:42:35.814,TREB-88970,Tienda,1,TOK,TRE,TREB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628762,2026-07-01 23:11:04.114,AUDA-46953,Tienda,1,TOK,AUD,AUDA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628763,2026-07-02 07:22:13.503,HINC-73541,Online,1,TOK,HIN,HINC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628764,2026-07-02 12:58:35.929,SALA-26965,Online,1,OSA,SAL,SALA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628765,2026-07-02 17:45:46.347,HOGC-38780,Online,1,SAI,HOG,HOGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628766,2026-07-03 02:03:57.712,PCTE-51280,Online,1,TOK,PCT,PCTE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628767,2026-07-03 06:41:31.366,AUDF-31318,Online,1,SEN,AUD,AUDF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628768,2026-07-03 14:04:20.400,TREC-66159,Online,1,YOK,TRE,TREC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628769,2026-07-03 18:21:22.808,PMUA-46620,Online,1,YOK,PMU,PMUA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628770,2026-07-04 00:00:07.507,CAMC-93921,Online,3,KAW,CAM,CAMC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628771,2026-07-04 09:29:33.850,TCLA-76964,Tienda,1,NAA,TCL,TCLA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628772,2026-07-04 21:09:11.474,HINA-20484,Online,1,TOK,HIN,HINA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628773,2026-07-05 04:59:05.031,PCTF-27498,Online,1,TOK,PCT,PCTF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628774,2026-07-05 12:32:42.495,AUDF-36007,Tienda,1,OKA,AUD,AUDF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628775,2026-07-05 19:05:46.057,CAME-10194,Online,1,NAA,CAM,CAME,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628776,2026-07-05 23:14:06.881,PCTB-15419,Online,3,KYO,PCT,PCTB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628777,2026-07-06 01:47:24.614,GFTA-22489,Online,1,TOK,GFT,GFTA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628778,2026-07-06 07:56:44.320,JUGA-19374,Online,1,TOK,JUG,JUGA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628779,2026-07-06 10:48:35.951,EAGC-60739,Online,1,TOK,EAG,EAGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628780,2026-07-06 19:15:35.843,PCTC-27031,Online,1,OSA,PCT,PCTC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628781,2026-07-07 02:37:05.929,CAMG-17420,Online,1,KYO,CAM,CAMG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628782,2026-07-07 04:34:40.866,PCTG-19234,Online,1,OSA,PCT,PCTG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628783,2026-07-07 05:18:24.771,CAMB-92521,Tienda,1,YOK,CAM,CAMB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628784,2026-07-07 15:19:52.605,ELEA-16925,Online,1,YOK,ELE,ELEA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628785,2026-07-07 15:39:59.384,ELED-72973,Online,3,KYO,ELE,ELED,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628786,2026-07-07 22:58:45.691,VJGC-82268,Online,1,TOK,VJG,VJGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628787,2026-07-08 08:33:57.219,ELEC-50053,Online,1,TOK,ELE,ELEC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628788,2026-07-08 10:30:04.784,AUDC-77489,Online,1,OSA,AUD,AUDC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628789,2026-07-08 15:48:01.669,HIND-99500,Tienda,1,OSA,HIN,HIND,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628790,2026-07-09 02:04:53.578,PCTC-82433,Online,1,TOK,PCT,PCTC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628791,2026-07-09 11:07:43.531,JUGB-41177,Online,1,TOK,JUG,JUGB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628792,2026-07-09 15:24:16.348,VJGC-17993,Tienda,1,NAO,VJG,VJGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628793,2026-07-09 20:02:47.956,VALA-86017,Online,3,YOK,VAL,VALA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628794,2026-07-10 06:33:48.316,PMUF-69780,Online,1,TOK,PMU,PMUF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628795,2026-07-10 07:32:22.052,TREA-44920,Online,1,OSA,TRE,TREA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628796,2026-07-10 09:33:43.760,TREA-15691,Online,2,TOK,TRE,TREA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628797,2026-07-10 15:05:24.389,PMUD-76670,Online,1,TOK,PMU,PMUD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628798,2026-07-10 22:49:52.433,PCTG-24967,Online,1,TOK,PCT,PCTG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628799,2026-07-11 01:25:06.189,TREC-33239,Online,1,KYO,TRE,TREC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628800,2026-07-11 03:59:14.511,ELEC-50053,Tienda,1,TOK,ELE,ELEC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628801,2026-07-11 06:47:27.186,AUDG-75395,Online,1,KYO,AUD,AUDG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628802,2026-07-11 12:36:55.975,SALC-61416,Online,1,SAP,SAL,SALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628803,2026-07-11 19:08:52.690,EAGB-87559,Online,1,TOK,EAG,EAGB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628804,2026-07-11 22:18:15.413,TVSF-66259,Online,1,TOK,TVS,TVSF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628805,2026-07-11 23:44:33.055,TVSH-24340,Online,1,OSA,TVS,TVSH,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628806,2026-07-12 08:05:50.866,AUDD-93430,Online,1,OSA,AUD,AUDD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628807,2026-07-12 19:02:40.507,SVSC-49713,Online,2,YOK,SVS,SVSC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628808,2026-07-13 05:41:41.263,SALC-71987,Online,1,OKA,SAL,SALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628809,2026-07-13 05:48:56.291,TVSF-59761,Online,1,KYO,TVS,TVSF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628810,2026-07-13 16:22:02.724,PCTC-27031,Online,2,KYO,PCT,PCTC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628811,2026-07-13 22:38:12.568,TREA-74926,Tienda,1,NAO,TRE,TREA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628812,2026-07-14 09:21:30.299,TVSG-30035,Online,1,TOK,TVS,TVSG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628813,2026-07-14 13:15:11.746,HIND-63924,Online,1,KYO,HIN,HIND,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628814,2026-07-14 20:46:21.478,AUDG-52341,Online,1,YOK,AUD,AUDG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628815,2026-07-15 07:48:11.480,TVSF-52972,Online,3,OSA,TVS,TVSF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628816,2026-07-15 10:45:57.463,ELEC-73629,Online,1,OSA,ELE,ELEC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628817,2026-07-15 21:21:31.149,PMUC-44971,Online,1,YOK,PMU,PMUC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628818,2026-07-16 07:40:09.823,TVSE-31733,Online,1,TOK,TVS,TVSE,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628819,2026-07-16 16:52:14.274,PCTG-24967,Online,1,TOK,PCT,PCTG,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628820,2026-07-17 03:01:28.189,AUDD-27432,Tienda,3,TOK,AUD,AUDD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628821,2026-07-17 11:07:24.896,SALB-86207,Online,1,TOK,SAL,SALB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628822,2026-07-17 20:47:09.485,SALC-71987,Online,1,KYO,SAL,SALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628823,2026-07-18 05:36:15.115,TVSD-34212,Tienda,1,YOK,TVS,TVSD,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628824,2026-07-18 11:33:51.769,TVSB-66291,Online,1,OSA,TVS,TVSB,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628825,2026-07-18 11:42:42.390,PMUC-26903,Online,1,YOK,PMU,PMUC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628826,2026-07-18 16:18:01.385,HOGC-59300,Online,1,TOK,HOG,HOGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628827,2026-07-18 18:28:00.590,VALC-53268,Online,2,YOK,VAL,VALC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628828,2026-07-19 03:59:58.672,ELEH-14712,Tienda,3,YOK,ELE,ELEH,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628829,2026-07-19 07:31:59.679,EAGC-73517,Online,1,SAP,EAG,EAGC,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628830,2026-07-19 08:59:26.712,TREA-92263,Online,1,OSA,TRE,TREA,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
628831,2026-07-19 15:35:46.842,AUDF-48133,Online,3,TOK,AUD,AUDF,Combinar+Datos+(Datos+Ventas+ElectroMas+2026).xlsx
